match_id,lane,winner_puuid,winner_champion,loser_puuid,loser_champion,winner_primary_style,winner_primary_selections,winner_sub_style,winner_sub_selections,winner_stat_perks,winner_items,winner_summoner_spells,loser_primary_style,loser_primary_selections,loser_sub_style,loser_sub_selections,loser_stat_perks,loser_items,loser_summoner_spells,winner_bans,loser_bans
NA1_5245191244,UTILITY,9iTFmC0nOY1x6DC3tALoQIlImSe1oYosc2Ke9c9Tp-_1IWFZjLXfOfK1X5ITrVN38RKWcop9YPbT-Q,Pyke,gNomAlMSsMcwcDsonZhTot3PZQGmZdsc5eve91hQ7JUADANYdfYAcrLqkyMV77UpS5x-nR3nSriSqA,Zac,8100,"[9923, 8126, 8140, 8106]",8400,"[8473, 8242]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 3176, 'item1': 3179, 'item2': 3877, 'item3': 6699, 'item4': 3814, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}",8000,"[8010, 9111, 9105, 8299]",8400,"[8429, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3869, 'item1': 4633, 'item2': 3065, 'item3': 6660, 'item4': 1031, 'item5': 3158}","{'summoner1Id': 4, 'summoner2Id': 14}","[99, 25, 131, 56, 114]","[19, 11, 895, 131, 23]"
NA1_5245167492,TOP,xCTTF7OTKQqi4b6w3_gjl2JXS0FRoDRL3hFeAVtI_JL5mOnBwXfaQtBncWbnNtjVv99KBVBIPlb7Tw,Quinn,ZmfUvjOALG58R_BM2g1746YmiLKq46CfrJs7yyUWBT0noLjbeOTj90GgR0QPhcuHx4lnEkQ94Dzhaw,Nasus,8100,"[8112, 8143, 8140, 8135]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6697, 'item1': 3013, 'item2': 3033, 'item3': 3814, 'item4': 3144, 'item5': 1036}","{'summoner1Id': 4, 'summoner2Id': 14}",8000,"[8021, 9111, 9105, 8299]",8400,"[8444, 8242]","{'defense': 5001, 'flex': 5001, 'offense': 5007}","{'item0': 1056, 'item1': 3078, 'item2': 3158, 'item3': 3110, 'item4': 3075, 'item5': 3067}","{'summoner1Id': 12, 'summoner2Id': 4}","[266, 122, 119, 105, 11]","[157, 141, 17, 122, 111]"
NA1_5245167492,MIDDLE,jl6vYTclnbA3_ej_H-fOsQKcZEbE-tFq8g9SJJN-l6wl-XEx0p8cYBZQuoIWrIuLxOAvfdxejd9bfg,Lux,d32wKMNnOc2bJi7t_h9ORxE1tP7nPueJJ3TJs5rMwqXH5VhkEHFlSVqc8VAYMhaaVgc3Rs3xl8Kjww,Xerath,8200,"[8229, 8226, 8210, 8237]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3041, 'item1': 6655, 'item2': 3157, 'item3': 3020, 'item4': 4646, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}",8300,"[8369, 8304, 8345, 8347]",8200,"[8226, 8237]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1058, 'item1': 3020, 'item2': 1056, 'item3': 4628, 'item4': 6655, 'item5': 3145}","{'summoner1Id': 4, 'summoner2Id': 12}","[266, 122, 119, 105, 11]","[157, 141, 17, 122, 111]"
NA1_5245167492,JUNGLE,vR1lrpJNNnQ8AjsJybMcCLCs2nELFaOYTrj_2-wNWW-6aYF5D4676NQfYp_yy8HLYfyYPdRpiCULkQ,Lillia,uR5_LYtcve1ufzosiXuX1tPvyuO2zeiCu-8skV7KMTlf8pBm8jXs7_mGFsGZ8Pi11iFeumBXa_aMKw,Nocturne,8000,"[8010, 9111, 9105, 8014]",8300,"[8304, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3116, 'item1': 3157, 'item2': 3170, 'item3': 6653, 'item4': 3113, 'item5': 3108}","{'summoner1Id': 4, 'summoner2Id': 11}",8000,"[8010, 9111, 9104, 8299]",8100,"[8140, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3153, 'item1': 6672, 'item2': 3111, 'item3': 3091, 'item4': 3155, 'item5': 1036}","{'summoner1Id': 11, 'summoner2Id': 4}","[266, 122, 119, 105, 11]","[157, 141, 17, 122, 111]"
NA1_5245167492,BOTTOM,x9QlH0zbpMOtVGFSFDSkKJTKjC0Wm7BrwNstTVBdCqf2Nh75F4h67ommPzA3xB0Z46wowBPBzhyvaQ,Jhin,G7GUfZOHB_Rvl5CKakodDEgN89WQcBP7nAI74e6tfkyu-P3a2UCH2Ocy8mtKuZ29WkwNq3u0d3Tdyw,Jinx,8000,"[8021, 8009, 9103, 8017]",8200,"[8234, 8236]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 1055, 'item1': 3009, 'item2': 6676, 'item3': 3031, 'item4': 3094, 'item5': 3035}","{'summoner1Id': 4, 'summoner2Id': 21}",8000,"[8008, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1054, 'item1': 3031, 'item2': 3032, 'item3': 3006, 'item4': 3033, 'item5': 3144}","{'summoner1Id': 4, 'summoner2Id': 21}","[266, 122, 119, 105, 11]","[157, 141, 17, 122, 111]"
NA1_5245167492,UTILITY,KKvKOnDrWRRAKhThM9wi9epLqVv9JN8_H-mOxIIYj_D03tYyFqeOBrwdHGe5wW8Ylks0yvkiHCNAlA,Milio,P2s288ifY3aA3bkvRNTxMdqKIxxGuw3W-I_SrSJjBSqDpKLUJNXbk_IkEk-OeFrPb7-Wss1EODuD9w,Karma,8400,"[8465, 8463, 8473, 8453]",8300,"[8345, 8347]","{'defense': 5013, 'flex': 5008, 'offense': 5007}","{'item0': 6620, 'item1': 3170, 'item2': 6617, 'item3': 3504, 'item4': 3870, 'item5': 0}","{'summoner1Id': 7, 'summoner2Id': 4}",8200,"[8214, 8224, 8210, 8236]",8400,"[8463, 8453]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 0, 'item1': 0, 'item2': 0, 'item3': 0, 'item4': 0, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}","[266, 122, 119, 105, 11]","[157, 141, 17, 122, 111]"
NA1_5245169637,TOP,CqwZ5mcXC3olcJ1hzCXHg0I0ArtbW-NJTBSUcec2qanp96vsJcdWx02x9Qg8BSgfZSexK62XosfB8A,Teemo,6ic0twkTiMipW-19sjhWDvSoJtFVc5NMyUzewcn5U4NiB7ZyLtFhxyp0zw406P-jY2eKwGP1p2Og1A,FiddleSticks,8100,"[8128, 8126, 8140, 8106]",8000,"[9111, 9104]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 3118, 'item2': 3020, 'item3': 6653, 'item4': 3113, 'item5': 3145}","{'summoner1Id': 14, 'summoner2Id': 4}",8000,"[8010, 8009, 9105, 8014]",8400,"[8453, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1056, 'item1': 2503, 'item2': 3020, 'item3': 3065, 'item4': 3118, 'item5': 3145}","{'summoner1Id': 4, 'summoner2Id': 12}","[67, 56, -1, 21, 54]","[800, 82, 39, 122, 777]"
NA1_5245169637,MIDDLE,LFqs_2SLTcb3TftbRZmNwpb_Zdcq0SHFHdZlHGkI_r6YfgQi8bsrDBt94qv-bgc8DW-o89FOHtABXQ,TwistedFate,wRv-j-Cjn9O4FjjVsR0EFLFcLXy4cfLwtykWFLDosGqxE1IXN047Uua8uaCa6-3Vt8Yv3yCzv_dTaQ,Vladimir,8100,"[8112, 8139, 8140, 8135]",8400,"[8473, 8451]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 6655, 'item2': 3175, 'item3': 3094, 'item4': 3100, 'item5': 3157}","{'summoner1Id': 12, 'summoner2Id': 4}",8200,"[8230, 8275, 8210, 8236]",8000,"[8299, 9105]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 1054, 'item1': 4629, 'item2': 3020, 'item3': 3089, 'item4': 3145, 'item5': 3113}","{'summoner1Id': 6, 'summoner2Id': 4}","[67, 56, -1, 21, 54]","[800, 82, 39, 122, 777]"
NA1_5245169637,JUNGLE,EoKcNq6IUFY0IM4PIk6dpaWBdoB1yicWPwOYeEAzd0yOr44RTBHN_HTNjy8bE1CkVibAPkXFCqPsOg,Kayn,rUJLG-GibE2kN5q01dO0hdv98cu_JB9ip04kcfSgc2wz4gJl7_bHSd8z0L1mJpRZ6tjbGeywDTi_8Q,Rammus,8000,"[8010, 9111, 9105, 8299]",8200,"[8224, 8210]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3071, 'item1': 6699, 'item2': 3174, 'item3': 3161, 'item4': 1028, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}",8400,"[8439, 8463, 8429, 8242]",8200,"[8234, 8224]","{'defense': 5001, 'flex': 5010, 'offense': 5005}","{'item0': 6664, 'item1': 3075, 'item2': 3013, 'item3': 6665, 'item4': 0, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}","[67, 56, -1, 21, 54]","[800, 82, 39, 122, 777]"
NA1_5245169637,BOTTOM,_dSg8vDwcqLdhDAPjX6dNND1wn9y-TJFBCSq347GxNFlNVyZ_JWWtUkzb2jk8T2DRZQwXhH4I3aQ8A,Ashe,_pwpoRf-i9-5vNVEJiHdYh4W1FmAM0OmMYy-FiGU3FTiTyVI_6xgGmZL4T4QQ56gG_AjVXYQruS-rw,Jhin,8000,"[8008, 8009, 9104, 8017]",8300,"[8410, 8345]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 0, 'item1': 3085, 'item2': 3172, 'item3': 3033, 'item4': 3153, 'item5': 6672}","{'summoner1Id': 21, 'summoner2Id': 4}",8000,"[8021, 8009, 9103, 8014]",8300,"[8345, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3142, 'item1': 1053, 'item2': 3009, 'item3': 6676, 'item4': 3031, 'item5': 1038}","{'summoner1Id': 7, 'summoner2Id': 4}","[67, 56, -1, 21, 54]","[800, 82, 39, 122, 777]"
NA1_5245169637,UTILITY,CM1_HFWwrpxWqVUh-hJXKk7WynKbGNglF8qjgjRgXUXV7RHBZ6rSwB3wq7YqMAEJaElifhgPrgNaig,Sion,jAgEWh5reqHtPkPsw_cqlSzQ2bZvNEM3noMDLr72rii5_746LSFR5VPmi6YJsGK32XEXwGEgqjNTZQ,Karma,8300,"[8351, 8306, 8345, 8410]",8100,"[8106, 8126]","{'defense': 5013, 'flex': 5001, 'offense': 5007}","{'item0': 3877, 'item1': 3009, 'item2': 3084, 'item3': 3075, 'item4': 2502, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8200,"[8229, 8226, 8234, 8236]",8300,"[8304, 8345]","{'defense': 5001, 'flex': 5010, 'offense': 5008}","{'item0': 2065, 'item1': 3871, 'item2': 3108, 'item3': 3040, 'item4': 4629, 'item5': 3020}","{'summoner1Id': 4, 'summoner2Id': 7}","[67, 56, -1, 21, 54]","[800, 82, 39, 122, 777]"
NA1_5245310257,TOP,9KMHYTfLunY_MUkbjZzL16cR3wXu1hexXlv2mvxEkhhU5pFlDUdhUo3H7-V80RT9rUSIlDYcKXmLCw,Gragas,7VcgllVuCJZfHIO0o-njQMFMvV8EEG_A_SJwMSLR0iqjxQ078u4zHMDN0I6y7kxDknEWZc2ZJ97U1w,Sett,8200,"[8230, 8226, 8210, 8237]",8300,"[8345, 8347]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 4629, 'item1': 2031, 'item2': 3121, 'item3': 3047, 'item4': 0, 'item5': 1056}","{'summoner1Id': 4, 'summoner2Id': 12}",8000,"[8010, 9111, 9104, 8299]",8400,"[8451, 8446]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1055, 'item1': 3153, 'item2': 3009, 'item3': 2021, 'item4': 1042, 'item5': 1028}","{'summoner1Id': 4, 'summoner2Id': 14}","[51, 11, -1, 24, -1]","[51, 23, 360, 67, 7]"
NA1_5245310257,MIDDLE,zXIBJ6m4Q0FO3j-X3ObqwjSXWu35J6_om03Zgf5zDNQrh5n4NGsl4mjfQmwzfTQijZ-7uG8MpKEINw,KogMaw,rksa73BPJL6OsEqArpuvGN70-ckN1NWgctJDLuCdsNY3ZtdGcyu8gZXpd-6K5wJ7e1VGQVW0LFE4fQ,Azir,8000,"[8005, 9111, 9103, 8299]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5001, 'offense': 5005}","{'item0': 1055, 'item1': 3124, 'item2': 3091, 'item3': 3085, 'item4': 3009, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 14}",8000,"[8008, 9101, 9104, 8017]",8200,"[8226, 8236]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 3115, 'item2': 2508, 'item3': 3147, 'item4': 0, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}","[51, 11, -1, 24, -1]","[51, 23, 360, 67, 7]"
NA1_5245310257,JUNGLE,vR1lrpJNNnQ8AjsJybMcCLCs2nELFaOYTrj_2-wNWW-6aYF5D4676NQfYp_yy8HLYfyYPdRpiCULkQ,Darius,L-GcAaiy8YEuGPenpe2oYnbsdzPTifoFfjOR0FdSnR1sTCAjgbFsp8lX7VUbKxiLFU7SCplfJXJAqA,Zac,8200,"[8230, 8275, 8234, 8232]",8000,"[9111, 9104]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6610, 'item1': 3142, 'item2': 3111, 'item3': 2055, 'item4': 0, 'item5': 0}","{'summoner1Id': 6, 'summoner2Id': 11}",8400,"[8439, 8463, 8429, 8453]",8000,"[9111, 9105]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 1103, 'item1': 8010, 'item2': 1001, 'item3': 3076, 'item4': 1029, 'item5': 0}","{'summoner1Id': 11, 'summoner2Id': 4}","[51, 11, -1, 24, -1]","[51, 23, 360, 67, 7]"
NA1_5245310257,BOTTOM,b3Lj330PkhJUeSJm4LoVhvZQ0uaSLiIdhepYfprNivdJg7KbN_LVcMxb37SBta9wwaGYc4wrviXm1g,Swain,mjgorm3yX70z8xFzOzhaL9nHaVSj1FuKGwbGj4XT4xV-x0xZaB_3WMryG1MS0h2D6eKCnz4P62RXKg,Syndra,8000,"[8010, 8009, 9105, 8299]",8200,"[8224, 8210]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 1056, 'item1': 3111, 'item2': 3070, 'item3': 3147, 'item4': 3118, 'item5': 0}","{'summoner1Id': 6, 'summoner2Id': 4}",8200,"[8229, 8226, 8210, 8236]",8000,"[9105, 8017]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 2503, 'item1': 2031, 'item2': 1056, 'item3': 1082, 'item4': 3009, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}","[51, 11, -1, 24, -1]","[51, 23, 360, 67, 7]"
NA1_5245310257,UTILITY,KKvKOnDrWRRAKhThM9wi9epLqVv9JN8_H-mOxIIYj_D03tYyFqeOBrwdHGe5wW8Ylks0yvkiHCNAlA,Pyke,eGmjx-YvgSCm86CCdGReheFR_bpIwDvHMiENNo3sXCr_T2WamD3GvWkOimMSr3KWEHIyC41DhP0L9w,Lux,8100,"[9923, 8126, 8141, 8106]",8400,"[8473, 8242]","{'defense': 5013, 'flex': 5010, 'offense': 5007}","{'item0': 3179, 'item1': 3173, 'item2': 3134, 'item3': 0, 'item4': 3869, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8200,"[8229, 8226, 8210, 8237]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 6655, 'item2': 3145, 'item3': 3113, 'item4': 0, 'item5': 0}","{'summoner1Id': 7, 'summoner2Id': 4}","[51, 11, -1, 24, -1]","[51, 23, 360, 67, 7]"
NA1_5244695815,TOP,IQCydLdWpdEp37mVWv3kfyTXmlMXHVdoiPSpum7UHsln-GTtSKcvR_lhKwtitzf2YiQqLbSkaT3CSQ,Yasuo,1B47jlTIEgvcOgq4HI0QCMo-B2HQL6D1pTbCMJvcmu2PkVN6TgzaCiHoPNsFhnvymDhpb2eWD-6eVA,Singed,8000,"[8008, 9101, 9104, 8299]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3153, 'item1': 6672, 'item2': 3046, 'item3': 3031, 'item4': 3172, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}",8000,"[8010, 9111, 9104, 8299]",8400,"[8451, 8444]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 1011, 'item1': 1057, 'item2': 3742, 'item3': 6653, 'item4': 3116, 'item5': 3013}","{'summoner1Id': 4, 'summoner2Id': 12}","[32, 75, 99, 517, 56]","[101, 420, 6, 99, 51]"
NA1_5244695815,MIDDLE,unyHsLsWJS_jOlJcr-Pzfk16IQkp8ErH_osaXpObXUnm9c2Fjt8-D9GXAaMV6IltOL9e6ID_xa-Opg,Ahri,ELNPgCALkwTaXuFe4ltTSqHtpTYaj61IHTTbxmTXKJQK7fxlw3jc3qrQAH4J4uF5aiwdsRuRktHtSQ,Mel,8100,"[8112, 8139, 8140, 8106]",8200,"[8210, 8226]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3100, 'item1': 3111, 'item2': 3118, 'item3': 4645, 'item4': 1052, 'item5': 1082}","{'summoner1Id': 4, 'summoner2Id': 12}",8200,"[8229, 8224, 8210, 8236]",8100,"[8106, 8126]","{'defense': 5013, 'flex': 5010, 'offense': 5007}","{'item0': 3040, 'item1': 6657, 'item2': 3020, 'item3': 3089, 'item4': 3145, 'item5': 3113}","{'summoner1Id': 12, 'summoner2Id': 4}","[32, 75, 99, 517, 56]","[101, 420, 6, 99, 51]"
NA1_5244695815,JUNGLE,G7f0y4oxwSnS_faN43AZyQRVDdBTTJqJgxA4zzSStcTKXHZ3-OH7umhKlfLVBkUsH8_7niD-siG51w,MasterYi,RKckfP8DPrvA_jPK4uUNSsVU1NNpceOw-sbZmPhEX7pEGp89wb7PQLA-KKcFnEpQ2Vi4FDdGNKUACQ,Warwick,8000,"[8008, 9111, 9104, 8014]",8100,"[8143, 8105]","{'defense': 5011, 'flex': 5001, 'offense': 5005}","{'item0': 3153, 'item1': 6672, 'item2': 3124, 'item3': 6333, 'item4': 0, 'item5': 3006}","{'summoner1Id': 11, 'summoner2Id': 6}",8000,"[8008, 9111, 9104, 8299]",8200,"[8234, 8232]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3075, 'item1': 6631, 'item2': 3153, 'item3': 3047, 'item4': 3065, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 11}","[32, 75, 99, 517, 56]","[101, 420, 6, 99, 51]"
NA1_5244695815,BOTTOM,CCexLJRyilerYNLBsziWbfrxWpCInW5n2VSWSd7GJ8AXLEclA83uUi7Tl3Zc_wsuU3T-j2fy3YfkGw,Jhin,IyuUJ1b1NXu67HOE1Y_cih69rVO_KKsnK5fTt-fxOSvKdQ_FrsuCWSbvvGPKKUhExb4OSNi9RsnErw,MissFortune,8000,"[8021, 8009, 9103, 8014]",8200,"[8234, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 6697, 'item1': 3031, 'item2': 3094, 'item3': 3035, 'item4': 0, 'item5': 3009}","{'summoner1Id': 6, 'summoner2Id': 4}",8000,"[8005, 8009, 9103, 8014]",8300,"[8304, 8345]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 6676, 'item1': 3508, 'item2': 3009, 'item3': 3072, 'item4': 0, 'item5': 0}","{'summoner1Id': 4, 'summoner2Id': 21}","[32, 75, 99, 517, 56]","[101, 420, 6, 99, 51]"
NA1_5244695815,UTILITY,FXYqcypVhzeNQIIH8ADPHO5hAGowi_Drk4dr1gN8KorSSYd7GV53r-xVDrb2TdXikM6xnjMneh91WQ,Zyra,sJ03Sq7ANDMgelT2yocO-7goMDkyr6SjRKmYR4pDT11Fh2LiQ-jUre3mCNjphhjKgC_lHMndWSWQvA,Velkoz,8200,"[8229, 8226, 8210, 8237]",8100,"[8139, 8105]","{'defense': 5011, 'flex': 5008, 'offense': 5008}","{'item0': 3009, 'item1': 3871, 'item2': 6653, 'item3': 3116, 'item4': 3916, 'item5': 0}","{'summoner1Id': 7, 'summoner2Id': 4}",8300,"[8369, 8304, 8345, 8347]",8000,"[8009, 8017]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 2010, 'item2': 4005, 'item3': 3009, 'item4': 1052, 'item5': 0}","{'summoner1Id': 7, 'summoner2Id': 4}","[32, 75, 99, 517, 56]","[101, 420, 6, 99, 51]"
NA1_5245239583,TOP,ZGG07tHbGY09VS1jnFtbM7XnqB6jLA-3m9T-NdJ77nSDuUrC9dVltWAEHkEPBuUzMxZk-6QYS3q6lg,Mordekaiser,qXMwj41CP3XU3X2Swqt3HHyrrhoAetZBAngy9prMijhIxt-K2vT3kWGbwlDuWs7Qn00Gx7q7OClGmg,Garen,8000,"[8010, 9111, 9105, 8299]",8400,"[8473, 8453]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 4633, 'item1': 6653, 'item2': 3047, 'item3': 3116, 'item4': 3075, 'item5': 6665}","{'summoner1Id': 4, 'summoner2Id': 14}",8000,"[8010, 9111, 9105, 8299]",8400,"[8429, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3091, 'item1': 6631, 'item2': 3033, 'item3': 3172, 'item4': 3742, 'item5': 1018}","{'summoner1Id': 14, 'summoner2Id': 4}","[53, 11, 222, 74, 420]","[55, 223, 420, 800, -1]"
NA1_5245239583,MIDDLE,ZkBblPJxWh5wRBNkZt_x3D2C5Syk3qsjhpyNcAMJWQ0Tzg14jEOwZFBdNHrJzeueHCnRulK3yzoLmQ,Akshan,FecaVLVZqeNMyMUTGWxRqgMPGjaO_cqorg9aqytlvOGORVfFvBEdNxCtgvn_SQ7hL0hmmCRfmcu9dQ,Malzahar,8000,"[8005, 8009, 9104, 8014]",8400,"[8473, 8451]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3036, 'item1': 3087, 'item2': 3111, 'item3': 6676, 'item4': 3094, 'item5': 3153}","{'summoner1Id': 4, 'summoner2Id': 14}",8200,"[8214, 8226, 8210, 8237]",8000,"[8014, 8009]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 4645, 'item1': 3089, 'item2': 6653, 'item3': 3175, 'item4': 8010, 'item5': 4633}","{'summoner1Id': 12, 'summoner2Id': 4}","[53, 11, 222, 74, 420]","[55, 223, 420, 800, -1]"
NA1_5245239583,JUNGLE,TCESM-5cDAeQ8udRChkihqQQPb9YybZVCHUPQ3gkJX5d47ix_GOoAv91Vr6u_8q-75uRXb7E48fGRg,Graves,nrCWk8H-cc8LWAwMai3S3aqdcM7AnlySMteYkvx9-Ce2QG8uylMO3iRWNeZ0GQOPJaobmd9IV8pqSw,Nocturne,8000,"[8021, 9111, 9104, 8014]",8100,"[8135, 8140]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3142, 'item1': 3071, 'item2': 6676, 'item3': 3072, 'item4': 3031, 'item5': 3006}","{'summoner1Id': 11, 'summoner2Id': 4}",8000,"[8008, 9111, 9104, 8299]",8100,"[8140, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3073, 'item1': 6631, 'item2': 6333, 'item3': 3174, 'item4': 3071, 'item5': 2021}","{'summoner1Id': 4, 'summoner2Id': 11}","[53, 11, 222, 74, 420]","[55, 223, 420, 800, -1]"
NA1_5245239583,BOTTOM,K3Xkhpu0wi5UCidUI2uckzOmmTtAD__dXJ1RIo7ikLY7wWSmYjuymOuclBTnlj0eqxIrLB_y3VhyMQ,Caitlyn,4IIJrE9RWe1K78U2EtkLwlmohZldBQcZDCLRJE_VsTXihmXbzl6_cINGQWRNMgs1ma_7dyDsPPKr1A,Sivir,8000,"[8021, 8009, 9103, 8014]",8200,"[8233, 8236]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 3009, 'item1': 6676, 'item2': 3036, 'item3': 3031, 'item4': 3094, 'item5': 3072}","{'summoner1Id': 4, 'summoner2Id': 21}",8000,"[8008, 8009, 9104, 8017]",8200,"[8233, 8236]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3031, 'item1': 3026, 'item2': 3072, 'item3': 3035, 'item4': 3032, 'item5': 3006}","{'summoner1Id': 4, 'summoner2Id': 21}","[53, 11, 222, 74, 420]","[55, 223, 420, 800, -1]"
NA1_5245239583,UTILITY,UbzikEV32tZFfXnqcwdoRRG0Xh2IvmyqRhP9STWijUxPDj5M2VGgNXGmKG4OGsw40B5xb_IJ3DKnGQ,Zilean,fywjLTxDf49Y5eFCfjFyO1IXmVbDOZhteSah65jEmHyK5Jcz0Z2L5LB4_HQ1WwEUr-Uuw-mE8fAgDw,Lux,8200,"[8214, 8226, 8210, 8232]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5007}","{'item0': 3869, 'item1': 3157, 'item2': 2065, 'item3': 3158, 'item4': 4005, 'item5': 4629}","{'summoner1Id': 4, 'summoner2Id': 14}",8300,"[8369, 8304, 8313, 8347]",8100,"[8126, 8106]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3871, 'item1': 3157, 'item2': 4645, 'item3': 3175, 'item4': 3118, 'item5': 4646}","{'summoner1Id': 4, 'summoner2Id': 3}","[53, 11, 222, 74, 420]","[55, 223, 420, 800, -1]"
NA1_5245019289,TOP,-2MKMiZGHgoy56q9_aEziN5ZiH6rP9GQzg4ceB2bAnDq7UueKaKvivAY4iVwEyatcqOvqGt5fXJFQQ,Garen,OCpu2wU2HwTVWPoW0hZBuGb5kkAB4pw93Bx_UKJFnONwXkDMTm_7GtJC9Yg40ZLMA82uJUKk015vBw,Camille,8000,"[8010, 9111, 9105, 8299]",8200,"[8224, 8234]","{'defense': 5001, 'flex': 5008, 'offense': 5008}","{'item0': 3742, 'item1': 6631, 'item2': 3053, 'item3': 3046, 'item4': 3111, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8400,"[8437, 8401, 8473, 8242]",8300,"[8345, 8304]","{'defense': 5001, 'flex': 5008, 'offense': 5005}","{'item0': 2031, 'item1': 3748, 'item2': 3111, 'item3': 3053, 'item4': 3078, 'item5': 2019}","{'summoner1Id': 14, 'summoner2Id': 12}","[222, 56, 117, 157, 200]","[98, 32, -1, 800, 11]"
NA1_5245019289,MIDDLE,B_1xQeQnnFabhT64Srt7wiN4d04p9h5BJlAy5a9IqtbYk7-zK2_aMoB24XYdxWz1svZDo6-xlOUb5Q,Vladimir,naW53DQ4MUHaPWO10GkbtjODUJh3pZ3_FHvbtxCTAbUqtUMHVJsBKmwwkw_tRQUXkpnXqLnSbMOyPA,Ahri,8200,"[8214, 8275, 8210, 8237]",8000,"[9105, 8299]","{'defense': 5011, 'flex': 5008, 'offense': 5007}","{'item0': 3089, 'item1': 3009, 'item2': 4629, 'item3': 0, 'item4': 4633, 'item5': 0}","{'summoner1Id': 14, 'summoner2Id': 4}",8300,"[8369, 8304, 8345, 8347]",8200,"[8226, 8210]","{'defense': 5011, 'flex': 5008, 'offense': 5005}","{'item0': 3020, 'item1': 3118, 'item2': 6655, 'item3': 3089, 'item4': 3145, 'item5': 0}","{'summoner1Id': 12, 'summoner2Id': 4}","[222, 56, 117, 157, 200]","[98, 32, -1, 800, 11]"
